canonical_document_id,sha256,company_name,company_slug,fiscal_year,technical_document_family,official_doc_type,official_doc_type_label,doc_type_stratum,doc_subtype,period_type,regulatory_status,parent_doc_id,status,taxonomy_notes,source_document_path,taxonomy_document_path,taxonomy_manifest_path,taxonomy_references_path,error_type,error_message
canonical_9f18c727c9a7b65a23c526ed,ce91d3720450444782b07d4b490341b341e03119fa2229a064ca470181a94a55,LVMH,lvmh,2024,sbti_commitment,18_sbti_validation,SBTi validation,external_validation,sbti_commitment,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\sbti-commitment\canonical-9f18c727c9a7b65a23c526ed\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-9f18c727c9a7b65a23c526ed\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-9f18c727c9a7b65a23c526ed\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-9f18c727c9a7b65a23c526ed\references.json,,
canonical_d51d1b61922c35a8411adfe2,cf1d997ce2a550681aeca48f3b6dab73d8b27c01d6c274ef816c2fc9337ffe87,LVMH,lvmh,2024,sbti_commitment,18_sbti_validation,SBTi validation,external_validation,sbti_commitment,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\sbti-commitment\canonical-d51d1b61922c35a8411adfe2\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-d51d1b61922c35a8411adfe2\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-d51d1b61922c35a8411adfe2\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-d51d1b61922c35a8411adfe2\references.json,,
canonical_91572e4b6ad4cbe9ceb34d8f,d16d98b86024d6d545217f60b163eecfd597f434cd0531106f4324a6f9838719,LVMH,lvmh,2024,agm_document,16_agm_minutes_resolutions,AGM minutes / resolutions,governance,agm_document,annual_or_ad_hoc,regulated_or_official,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\agm-document\canonical-91572e4b6ad4cbe9ceb34d8f\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-91572e4b6ad4cbe9ceb34d8f\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-91572e4b6ad4cbe9ceb34d8f\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-91572e4b6ad4cbe9ceb34d8f\references.json,,
canonical_38d0cc68d7d303a45ebd230d,d34f43ad366577ccc5574c99bfa7776f381b197f825272b9134b1999675fd084,Schneider Electric,schneider-electric,2024,sustainability_report,02_sustainability_statement_csrd_esrs,Sustainability statement / CSRD / ESRS,core_sustainability,sustainability_report,annual,regulated_or_emerging_regulated,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\schneider-electric\2024\sustainability-report\canonical-38d0cc68d7d303a45ebd230d\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\02_sustainability_statement_csrd_esrs\canonical-38d0cc68d7d303a45ebd230d\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\02_sustainability_statement_csrd_esrs\canonical-38d0cc68d7d303a45ebd230d\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\02_sustainability_statement_csrd_esrs\canonical-38d0cc68d7d303a45ebd230d\references.json,,
canonical_d1c2a690bc31307c9d3dd499,d48f4b0ce10fb8c2c13c75fb58ccc916ac2e3bb2da392e961d1b077b3412e04a,LVMH,lvmh,2024,corporate_policy,,,,corporate_policy_needs_review,perpetual,policy,,needs_review,"[""corporate_policy_needs_review""]",C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\corporate-policy\canonical-d1c2a690bc31307c9d3dd499\document.pdf,,,,,
canonical_2bc884d7131eae703016e07f,d4a8c259208b51d47e33b1f0e71d5ff3dd358f9243867df960a25bf4fc7dc404,LVMH,lvmh,2024,sbti_commitment,18_sbti_validation,SBTi validation,external_validation,sbti_commitment,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\sbti-commitment\canonical-2bc884d7131eae703016e07f\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-2bc884d7131eae703016e07f\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-2bc884d7131eae703016e07f\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-2bc884d7131eae703016e07f\references.json,,
canonical_53ddac1daa0b2cfb3784d867,d539858a2b97e2e86a6d62ceaee7328d84460b72b935c7bfcc1694b1e54e6a10,LVMH,lvmh,2024,sbti_commitment,18_sbti_validation,SBTi validation,external_validation,sbti_commitment,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\sbti-commitment\canonical-53ddac1daa0b2cfb3784d867\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-53ddac1daa0b2cfb3784d867\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-53ddac1daa0b2cfb3784d867\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-53ddac1daa0b2cfb3784d867\references.json,,
canonical_229b5980230b578437cd4868,d5f8f76237c76cbfbf5bf6c0f2a694e14617c2ffe9917212c66694a4f52874a2,LVMH,lvmh,2024,corporate_policy,,,,corporate_policy_needs_review,perpetual,policy,,needs_review,"[""corporate_policy_needs_review""]",C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\corporate-policy\canonical-229b5980230b578437cd4868\document.pdf,,,,,
canonical_2a7d13e3c6129fdd5adc41b3,d7a00ea0de641481d93704cc0863f9a184c523ac7aab53459fd91696745050b6,LVMH,lvmh,2024,sbti_commitment,18_sbti_validation,SBTi validation,external_validation,sbti_commitment,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\sbti-commitment\canonical-2a7d13e3c6129fdd5adc41b3\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-2a7d13e3c6129fdd5adc41b3\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-2a7d13e3c6129fdd5adc41b3\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-2a7d13e3c6129fdd5adc41b3\references.json,,
canonical_0573f5d557a2fe1f7f5fafc0,d8135fcc2fb6614634c916dd5b419677d0a9bcc16d3b1142d65338f50c84ea2d,TotalEnergies,totalenergies,2024,agm_document,16_agm_minutes_resolutions,AGM minutes / resolutions,governance,agm_document,annual_or_ad_hoc,regulated_or_official,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\totalenergies\2024\agm-document\canonical-0573f5d557a2fe1f7f5fafc0\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\16_agm_minutes_resolutions\canonical-0573f5d557a2fe1f7f5fafc0\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\16_agm_minutes_resolutions\canonical-0573f5d557a2fe1f7f5fafc0\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\16_agm_minutes_resolutions\canonical-0573f5d557a2fe1f7f5fafc0\references.json,,
canonical_0573f5d557a2fe1f7f5fafc0,d8135fcc2fb6614634c916dd5b419677d0a9bcc16d3b1142d65338f50c84ea2d,TotalEnergies,totalenergies,2024,remuneration_report,,,,remuneration_report_needs_review,,,,needs_review,"[""may_be_section_of_urd"", ""official_doc_type_needs_review""]",C:\Users\hp\Desktop\ESG\ESGCorpus\totalenergies\2024\remuneration-report\canonical-0573f5d557a2fe1f7f5fafc0\document.pdf,,,,,
canonical_be9dd4a2c5a768b9279dee97,da6c5af0973bab5292c131589bf5d74f0bc63b42b020c19524206144b371053a,TotalEnergies,totalenergies,2024,cdp_response,17_cdp_response,CDP response,external_questionnaire,cdp_response,annual,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\totalenergies\2024\cdp-response\canonical-be9dd4a2c5a768b9279dee97\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\17_cdp_response\canonical-be9dd4a2c5a768b9279dee97\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\17_cdp_response\canonical-be9dd4a2c5a768b9279dee97\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\17_cdp_response\canonical-be9dd4a2c5a768b9279dee97\references.json,,
canonical_1ed3ab5ccb2d181366e897ee,da80250e46c29137dfa77bde636a07b2500ffe9ccac611d6c88f71a4e8ea7daf,LVMH,lvmh,2024,corporate_policy,,,,corporate_policy_needs_review,perpetual,policy,,needs_review,"[""corporate_policy_needs_review""]",C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\corporate-policy\canonical-1ed3ab5ccb2d181366e897ee\document.pdf,,,,,
canonical_1db0e1550ba565d943b58865,dab2c6e8162526430ce145e87d6604903ae036b1f1db57d2259e24c8d4a76306,LVMH,lvmh,2024,corporate_policy,,,,corporate_policy_needs_review,perpetual,policy,,needs_review,"[""corporate_policy_needs_review""]",C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\corporate-policy\canonical-1db0e1550ba565d943b58865\document.pdf,,,,,
canonical_9c49add355c9b39b62d04d96,db86f699776ee068551a1ee263dafdc1943a869b983fa7e8120238504cdb8a02,Schneider Electric,schneider-electric,2024,vigilance_plan,04_vigilance_plan,Vigilance plan,due_diligence,vigilance_plan,annual,regulated,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\schneider-electric\2024\vigilance-plan\canonical-9c49add355c9b39b62d04d96\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\04_vigilance_plan\canonical-9c49add355c9b39b62d04d96\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\04_vigilance_plan\canonical-9c49add355c9b39b62d04d96\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\04_vigilance_plan\canonical-9c49add355c9b39b62d04d96\references.json,,
canonical_c6808b5a040b36e6150e6099,dba48e9f5e7e6fc9862dd95159960eb2a270d6975f2457f443ca422e7449e7d6,TotalEnergies,totalenergies,2024,sustainability_report,02_sustainability_statement_csrd_esrs,Sustainability statement / CSRD / ESRS,core_sustainability,sustainability_report,annual,regulated_or_emerging_regulated,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\totalenergies\2024\sustainability-report\canonical-c6808b5a040b36e6150e6099\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\02_sustainability_statement_csrd_esrs\canonical-c6808b5a040b36e6150e6099\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\02_sustainability_statement_csrd_esrs\canonical-c6808b5a040b36e6150e6099\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\02_sustainability_statement_csrd_esrs\canonical-c6808b5a040b36e6150e6099\references.json,,
canonical_1ff0cb03d3348ce37c13f816,dd5e344bbc9e56ebbcadfb4198aec145f382f37a02257862e69f6e22297c4fff,LVMH,lvmh,2024,agm_document,16_agm_minutes_resolutions,AGM minutes / resolutions,governance,agm_document,annual_or_ad_hoc,regulated_or_official,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\agm-document\canonical-1ff0cb03d3348ce37c13f816\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-1ff0cb03d3348ce37c13f816\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-1ff0cb03d3348ce37c13f816\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-1ff0cb03d3348ce37c13f816\references.json,,
canonical_55318081a0fd61a1bf71b532,de359431b5696ddf22486aaf6e4bcdedfbe0d22585efac0aaa721640de5d0d19,LVMH,lvmh,2024,cdp_response,17_cdp_response,CDP response,external_questionnaire,cdp_response,annual,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\cdp-response\canonical-55318081a0fd61a1bf71b532\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\17_cdp_response\canonical-55318081a0fd61a1bf71b532\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\17_cdp_response\canonical-55318081a0fd61a1bf71b532\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\17_cdp_response\canonical-55318081a0fd61a1bf71b532\references.json,,
canonical_4285a8440750db6bfb602205,e33e8b6b34a9ec1b8991abae34261532f8714119200b044d1d42ffe65372c94b,TotalEnergies,totalenergies,2024,sustainability_report,02_sustainability_statement_csrd_esrs,Sustainability statement / CSRD / ESRS,core_sustainability,sustainability_report,annual,regulated_or_emerging_regulated,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\totalenergies\2024\sustainability-report\canonical-4285a8440750db6bfb602205\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\02_sustainability_statement_csrd_esrs\canonical-4285a8440750db6bfb602205\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\02_sustainability_statement_csrd_esrs\canonical-4285a8440750db6bfb602205\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\02_sustainability_statement_csrd_esrs\canonical-4285a8440750db6bfb602205\references.json,,
canonical_fa44ab9377ed882a0cd72866,e587fc8f00f85c7a16c98fc231918507e0e77beaeaa6979e35e9af09f2261533,LVMH,lvmh,2024,corporate_policy,12_supplier_code_of_conduct,Supplier code of conduct,policy,supplier_code,perpetual,policy,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\corporate-policy\canonical-fa44ab9377ed882a0cd72866\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\12_supplier_code_of_conduct\canonical-fa44ab9377ed882a0cd72866\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\12_supplier_code_of_conduct\canonical-fa44ab9377ed882a0cd72866\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\12_supplier_code_of_conduct\canonical-fa44ab9377ed882a0cd72866\references.json,,
canonical_2090c0ddfd28e34681f51662,e6be49e90b30d6ec6c4f8afaf64d35f14e27bda7c9378e79e035273eb8debc5e,TotalEnergies,totalenergies,2024,agm_document,16_agm_minutes_resolutions,AGM minutes / resolutions,governance,agm_document,annual_or_ad_hoc,regulated_or_official,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\totalenergies\2024\agm-document\canonical-2090c0ddfd28e34681f51662\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\16_agm_minutes_resolutions\canonical-2090c0ddfd28e34681f51662\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\16_agm_minutes_resolutions\canonical-2090c0ddfd28e34681f51662\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\16_agm_minutes_resolutions\canonical-2090c0ddfd28e34681f51662\references.json,,
canonical_e05739eed38eaf0899eb9219,e7218f17c221feb42087694438a872c582bce88224105701bf12995e21ac5bac,LVMH,lvmh,2024,sbti_commitment,18_sbti_validation,SBTi validation,external_validation,sbti_commitment,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\sbti-commitment\canonical-e05739eed38eaf0899eb9219\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-e05739eed38eaf0899eb9219\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-e05739eed38eaf0899eb9219\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-e05739eed38eaf0899eb9219\references.json,,
canonical_e362881f86d2e405b7225923,e743a8f39b0fe98ae537a538b44a39f772f9430534fd41bec5a70b50348685ab,LVMH,lvmh,2024,sbti_commitment,18_sbti_validation,SBTi validation,external_validation,sbti_commitment,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\sbti-commitment\canonical-e362881f86d2e405b7225923\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-e362881f86d2e405b7225923\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-e362881f86d2e405b7225923\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-e362881f86d2e405b7225923\references.json,,
canonical_16e79e27e14d19c94c82cc6c,e821aee202d2c259db861cd67c4a3384a85c9c41fff5040378a95bf65c831763,Schneider Electric,schneider-electric,2024,sustainability_report,02_sustainability_statement_csrd_esrs,Sustainability statement / CSRD / ESRS,core_sustainability,sustainability_report,annual,regulated_or_emerging_regulated,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\schneider-electric\2024\sustainability-report\canonical-16e79e27e14d19c94c82cc6c\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\02_sustainability_statement_csrd_esrs\canonical-16e79e27e14d19c94c82cc6c\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\02_sustainability_statement_csrd_esrs\canonical-16e79e27e14d19c94c82cc6c\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\02_sustainability_statement_csrd_esrs\canonical-16e79e27e14d19c94c82cc6c\references.json,,
canonical_41b7d5b216c0b0d9640acbfa,e8b59765b98e5718fc69587889f2d99317eba4b0d1bc98c728771bbc2a82dab6,TotalEnergies,totalenergies,2024,sustainability_report,02_sustainability_statement_csrd_esrs,Sustainability statement / CSRD / ESRS,core_sustainability,sustainability_report,annual,regulated_or_emerging_regulated,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\totalenergies\2024\sustainability-report\canonical-41b7d5b216c0b0d9640acbfa\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\02_sustainability_statement_csrd_esrs\canonical-41b7d5b216c0b0d9640acbfa\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\02_sustainability_statement_csrd_esrs\canonical-41b7d5b216c0b0d9640acbfa\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\02_sustainability_statement_csrd_esrs\canonical-41b7d5b216c0b0d9640acbfa\references.json,,
canonical_20da77a537a4d8d4858a20cd,e8b5c6aba7158e3a27111808d94eb53723df10b2ccf8b964e4236b94bdc5b4ae,TotalEnergies,totalenergies,2024,agm_document,16_agm_minutes_resolutions,AGM minutes / resolutions,governance,agm_document,annual_or_ad_hoc,regulated_or_official,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\totalenergies\2024\agm-document\canonical-20da77a537a4d8d4858a20cd\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\16_agm_minutes_resolutions\canonical-20da77a537a4d8d4858a20cd\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\16_agm_minutes_resolutions\canonical-20da77a537a4d8d4858a20cd\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\16_agm_minutes_resolutions\canonical-20da77a537a4d8d4858a20cd\references.json,,
canonical_70c622d841fcf3b7c4d2bcfc,e95e0ab3cda165b8d0c504f649358c7d4a4ef24febee08b392d4da8395ca1698,LVMH,lvmh,2024,cdp_response,17_cdp_response,CDP response,external_questionnaire,cdp_response,annual,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\cdp-response\canonical-70c622d841fcf3b7c4d2bcfc\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\17_cdp_response\canonical-70c622d841fcf3b7c4d2bcfc\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\17_cdp_response\canonical-70c622d841fcf3b7c4d2bcfc\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\17_cdp_response\canonical-70c622d841fcf3b7c4d2bcfc\references.json,,
canonical_7d185f3fd9d929db2e09cb0d,e962c84ade0da841402efae2d3bae52cc7a66260b00fae933ff22e5ff7806d9b,LVMH,lvmh,2024,cdp_response,17_cdp_response,CDP response,external_questionnaire,cdp_response,annual,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\cdp-response\canonical-7d185f3fd9d929db2e09cb0d\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\17_cdp_response\canonical-7d185f3fd9d929db2e09cb0d\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\17_cdp_response\canonical-7d185f3fd9d929db2e09cb0d\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\17_cdp_response\canonical-7d185f3fd9d929db2e09cb0d\references.json,,
canonical_7e37e45d2d88e12576aaa35d,ea2b3184c64af68762645227c865dfee6bcef487b723b450e847d48f6afd91af,LVMH,lvmh,2024,cdp_response,17_cdp_response,CDP response,external_questionnaire,cdp_response,annual,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\cdp-response\canonical-7e37e45d2d88e12576aaa35d\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\17_cdp_response\canonical-7e37e45d2d88e12576aaa35d\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\17_cdp_response\canonical-7e37e45d2d88e12576aaa35d\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\17_cdp_response\canonical-7e37e45d2d88e12576aaa35d\references.json,,
canonical_d8d05358db3067a02fdfc36a,ebfaf0f9bf64f274739b49c7e0ba3279e2a988ea507d45c68347b4956194fa01,TotalEnergies,totalenergies,2024,climate_report,03_climate_report_tcfd_transition_plan,Climate report / TCFD / transition plan,climate,climate_report,annual_or_ad_hoc,voluntary_or_regulated,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\totalenergies\2024\climate-report\canonical-d8d05358db3067a02fdfc36a\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\03_climate_report_tcfd_transition_plan\canonical-d8d05358db3067a02fdfc36a\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\03_climate_report_tcfd_transition_plan\canonical-d8d05358db3067a02fdfc36a\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\03_climate_report_tcfd_transition_plan\canonical-d8d05358db3067a02fdfc36a\references.json,,
canonical_0b7e2b2ac3cd0a041d6bf9f5,ee37cb805d367bbb863e68b96edc9285f5a44b55e4aed457b8b4ede37a869dbe,LVMH,lvmh,2024,agm_document,16_agm_minutes_resolutions,AGM minutes / resolutions,governance,agm_document,annual_or_ad_hoc,regulated_or_official,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\agm-document\canonical-0b7e2b2ac3cd0a041d6bf9f5\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-0b7e2b2ac3cd0a041d6bf9f5\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-0b7e2b2ac3cd0a041d6bf9f5\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-0b7e2b2ac3cd0a041d6bf9f5\references.json,,
canonical_5db353431911ad34182b1aff,efd21914f860b85541543b05b9e79318f1a18f0b776dd578fa9e6cc70d9a24f2,LVMH,lvmh,2024,sbti_commitment,18_sbti_validation,SBTi validation,external_validation,sbti_commitment,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\sbti-commitment\canonical-5db353431911ad34182b1aff\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-5db353431911ad34182b1aff\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-5db353431911ad34182b1aff\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-5db353431911ad34182b1aff\references.json,,
canonical_243bc258b4f723699f16efe1,f0cc7827ade4f371b01b13012afd322d70ce442f4c392781a79a8756c7c46bea,LVMH,lvmh,2024,sbti_commitment,18_sbti_validation,SBTi validation,external_validation,sbti_commitment,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\sbti-commitment\canonical-243bc258b4f723699f16efe1\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-243bc258b4f723699f16efe1\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-243bc258b4f723699f16efe1\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-243bc258b4f723699f16efe1\references.json,,
